,city,country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,food,life
2971,Mandeville,Jamaica,3.25,25.98,5.2,2.27,2.27,1.3,0.75,0.65,1.95,2.39,1.32,1.56,14.66,1.3,2.6,3.25,1.95,2.27,1.3,1.95,1.95,0.97,0.71,9.74,1.47,2.27,8.45,1.3,0.0,0.81,0.81,9.42,1.12,19488.6,38977.2,64.96,0.05,32.48,32.48,11.37,6.5,19.49,17.97,45.47,56.3,259.85,162.4,779.54,259.85,1817.15,12992.4,513.92,5.0,153.0555,828.9717666666668
2973,Invercargill,New Zealand,16.03,75.35,7.7,6.09,5.13,3.12,2.35,1.67,1.78,1.8,1.88,4.1,9.09,7.03,11.72,2.57,2.11,2.46,1.49,1.92,1.58,2.24,0.96,9.62,2.89,3.85,24.05,1.28,64.14,1.73,1.08,38.48,1.81,21807.59,22448.99,118.66,0.29,50.83,76.97,17.64,7.7,64.14,36.88,62.54,83.38,545.19,481.05,925.54,937.73,1603.5,1603.5,2908.46,3.25,183.8192,1208.7035866666665
2978,Kokkola,Finland,11.49,84.3,8.96,6.32,6.32,3.95,2.34,2.2,0.95,1.84,1.83,2.4,5.27,10.71,15.85,1.98,1.59,1.7,3.05,0.83,1.51,1.86,1.24,12.64,2.68,3.2,9.69,3.69,63.22,6.22,1.48,46.79,2.34,29504.87,27221.75,95.4,0.07,22.8,47.42,24.46,10.54,92.5,43.34,87.18,123.82,645.42,513.7,913.25,737.62,3688.11,1001.06,2232.89,1.19,182.1555,1428.3273333333334
2980,Nagykanizsa,Hungary,7.71,30.85,4.63,1.29,1.29,1.77,1.04,0.9,0.62,0.77,1.31,1.59,8.23,3.9,5.14,1.25,1.16,1.38,2.23,0.95,0.81,0.74,0.29,2.57,0.76,0.99,5.14,0.9,15.43,1.8,0.77,10.8,1.13,20382.8,19257.47,149.69,0.07,11.23,23.14,8.31,6.43,38.57,20.57,64.28,64.92,192.83,167.12,320.1,257.11,874.17,771.33,617.06,4.25,81.9849,606.1880933333332
2981,Santiago,Panama,4.5,33.5,5.25,1.75,3.0,2.94,1.23,1.0,1.5,2.0,1.96,1.8,7.79,4.5,8.13,2.5,1.2,2.97,3.31,1.87,1.96,1.0,1.2,7.0,1.0,1.25,5.8,0.25,30.43,1.0,0.8,20.0,0.85,17000.0,15000.0,98.85,0.14,35.0,25.0,50.0,6.0,28.0,30.0,45.0,60.0,300.0,250.0,500.0,400.0,1200.0,900.0,700.0,5.95,169.57030000000003,663.5016666666667
2982,Qiryat Ono,Israel,17.62,76.33,14.83,8.81,5.87,3.43,2.57,1.91,1.61,1.98,2.48,3.84,8.95,8.81,16.0,2.92,2.14,1.64,1.46,1.56,1.36,1.96,0.73,12.04,1.76,2.2,9.84,1.73,58.57,2.35,,,2.08,41103.33,39635.35,234.88,0.0,14.68,55.2,20.55,10.28,73.4,34.25,74.87,114.5,1086.3,968.86,2045.38,2084.53,9003.54,7046.29,2568.96,5.2,186.91299999999998,1900.3553000000002
2983,Trollhattan,Sweden,11.62,63.14,6.78,4.84,2.91,3.39,0.97,0.97,1.09,1.87,2.08,1.86,6.29,6.49,7.75,2.08,2.18,1.94,2.91,0.97,0.77,1.55,0.97,6.78,2.42,2.47,6.1,3.1,77.47,2.42,,,2.05,19368.21,24210.26,39.03,0.12,22.05,26.58,26.63,8.96,65.32,14.49,71.99,104.91,484.21,338.94,1065.25,726.31,2421.03,2061.65,3825.22,2.02,148.029,1190.0704133333334
2992,Newbury,United Kingdom,18.45,58.43,7.07,4.92,4.92,3.68,1.72,1.17,1.21,1.46,1.88,2.92,5.77,6.55,6.56,2.9,1.99,2.87,2.87,1.58,1.22,1.03,1.08,9.84,2.17,2.68,14.76,3.08,48.13,3.44,1.64,24.35,1.91,26752.5,27202.99,207.66,0.28,36.45,57.81,8.0,9.23,73.8,44.28,90.2,79.95,1291.5,897.9,1845.0,1414.5,4360.35,4138.95,3474.75,2.8,153.7001,1986.2480866666667
2993,Dunaujvaros,Hungary,5.91,36.0,4.63,1.29,1.8,1.57,0.99,0.69,0.69,1.06,0.82,1.39,7.2,4.01,8.73,1.09,1.22,1.35,3.26,0.77,0.87,1.03,0.25,2.7,0.67,0.77,4.91,0.64,19.41,2.06,0.77,15.43,1.23,12341.24,13369.67,112.82,0.09,11.21,29.5,,3.34,70.28,21.85,64.28,51.42,274.39,205.79,634.38,377.28,,899.88,677.91,6.17,90.0628,667.7690266666666
2994,Zugdidi,Georgia,7.39,20.33,4.44,1.11,1.11,0.92,0.86,0.3,1.66,0.42,1.94,1.82,5.55,3.14,5.91,0.92,1.48,1.29,1.36,0.74,0.37,0.74,0.62,5.55,1.11,1.11,2.96,0.28,,1.11,0.18,3.7,0.98,18484.29,20911.89,74.47,0.02,7.39,18.48,,6.47,44.36,36.97,55.45,73.94,101.66,55.45,184.84,,965.43,662.11,221.81,12.0,101.91460000000001,
2995,Kyustendil,Bulgaria,5.34,26.72,6.41,1.07,1.6,1.69,1.1,0.71,0.95,0.37,1.47,,6.41,4.27,10.69,1.34,1.05,1.03,0.75,0.72,0.38,0.48,0.35,6.41,0.56,1.6,2.67,0.69,8.01,0.53,0.48,2.67,1.48,10686.37,10686.37,103.66,0.13,10.02,24.04,12.47,4.27,26.72,26.72,46.31,53.43,213.73,160.3,320.59,267.16,427.45,347.31,645.53,2.8,,612.2292933333333
2997,Qiryat Bialik,Israel,17.62,64.59,16.88,8.81,7.93,3.62,2.84,1.86,1.71,2.02,2.54,3.66,15.17,9.49,19.87,2.45,2.45,2.25,1.96,1.08,1.08,1.17,1.76,11.74,2.2,2.64,10.57,1.61,,3.55,0.59,25.51,2.01,39782.15,40516.14,246.96,0.02,22.41,51.23,,12.92,92.87,62.39,117.44,132.12,822.07,763.35,1086.3,910.15,3552.5,3376.35,2642.36,3.75,243.47770000000003,
2998,Boumerdes,Algeria,2.17,10.85,2.71,1.63,1.08,0.72,0.53,0.2,0.7,0.23,0.72,1.19,5.06,2.71,12.3,1.48,3.06,1.27,0.54,0.49,0.46,0.51,0.22,3.62,1.45,0.9,1.74,0.33,21.7,0.72,0.43,7.23,0.27,21699.05,23868.95,43.4,0.05,19.53,9.4,,5.79,20.01,33.75,40.99,49.43,180.83,104.88,253.16,162.74,1084.95,578.64,198.91,5.0,82.5625,480.23160000000007
3000,Afyonkarahisar,Turkey,4.7,13.42,2.95,1.74,2.15,0.93,0.36,0.17,0.88,0.29,1.02,2.25,4.11,3.13,6.8,0.39,1.09,0.59,1.07,0.5,0.39,0.48,0.24,2.68,1.48,1.07,1.5,0.27,9.66,0.8,0.16,1.88,1.36,25491.17,25491.17,59.26,0.05,10.73,28.17,26.83,2.31,26.83,16.1,80.5,80.5,187.83,134.16,254.91,187.83,464.15,353.28,,,68.59599999999999,687.8210266666667
3001,Stip,North Macedonia,4.16,15.28,5.01,1.36,2.04,1.08,1.13,0.74,0.76,0.51,0.93,1.53,5.09,3.4,6.79,0.57,1.02,0.99,0.96,0.51,0.34,0.17,0.37,4.24,0.96,1.3,2.55,0.51,25.47,1.19,0.34,2.38,1.41,16979.06,16979.06,107.53,0.17,14.43,25.47,16.98,2.97,33.96,25.47,74.71,46.69,152.81,110.36,237.71,195.26,1018.74,764.06,305.62,5.0,75.80590000000001,613.2791466666666
3005,Veles,North Macedonia,3.4,13.58,3.06,1.19,1.36,0.96,0.85,0.59,0.9,0.52,1.05,1.68,4.41,3.79,7.44,0.82,1.02,0.9,1.13,0.56,0.53,0.38,0.42,2.55,0.74,0.76,2.38,0.42,15.28,0.85,0.34,1.7,1.11,11486.34,12309.82,89.49,0.14,16.41,20.37,6.79,3.4,41.32,23.77,67.92,52.07,212.89,93.38,268.84,223.56,781.04,551.82,427.87,4.67,83.2949,572.3110599999999
3007,Ermezinde,Portugal,8.43,36.88,6.85,1.79,1.26,1.05,1.42,0.95,0.61,1.01,1.02,1.54,6.59,5.26,7.8,1.54,1.05,1.09,1.05,0.52,0.74,0.82,0.34,4.21,1.12,1.33,4.74,1.32,38.46,3.16,0.5,15.81,2.14,26343.63,26343.63,102.63,0.15,33.25,33.37,16.86,6.64,63.22,26.34,57.96,56.64,737.62,579.56,1264.49,1001.06,,,895.68,1.57,91.03650000000002,1446.1057066666665
3009,Drogheda,Ireland,15.81,73.76,8.43,5.27,5.27,3.37,1.99,1.37,1.16,1.22,1.31,2.42,7.2,6.71,8.25,3.06,1.93,1.95,2.51,1.58,1.42,1.63,1.78,10.54,2.89,3.42,14.96,2.63,52.69,4.64,1.2,25.29,1.96,33912.16,29349.44,198.04,0.57,61.47,35.65,22.13,11.59,85.62,36.88,75.87,69.81,1095.9,1001.06,2086.42,1448.9,2634.36,2634.36,2188.18,3.67,182.269,1846.052186666667
3011,Kalmar,Sweden,9.68,48.42,7.75,3.87,3.87,3.87,1.13,0.9,1.07,1.6,2.18,2.52,7.75,8.23,18.16,2.18,2.32,2.52,2.91,1.55,1.4,1.69,1.26,9.2,1.74,2.18,6.73,2.81,77.47,4.36,3.05,51.33,1.88,27551.28,26098.66,53.5,0.13,24.21,36.32,26.15,12.59,92.92,58.1,65.37,94.42,629.47,581.05,903.85,823.15,2421.03,1452.62,1670.19,1.6,192.6116,1331.1851133333334
3013,Ramsgate,United Kingdom,15.38,86.1,9.83,5.35,3.69,3.28,2.01,1.31,0.82,0.78,1.65,2.17,6.15,4.92,5.54,1.35,1.23,1.65,1.97,1.35,1.78,0.86,1.41,7.38,2.46,4.31,13.99,6.15,71.96,4.31,1.43,,1.9,24600.0,24600.0,129.15,0.01,36.9,36.9,9.84,6.15,86.1,36.9,84.05,88.31,934.8,854.85,1476.0,1845.0,984.0,824.1,2081.77,2.75,136.7269,1631.5933333333332
3015,Dubrovnik,Croatia,9.77,69.14,6.98,3.91,2.79,2.03,2.6,1.81,0.95,1.14,1.92,2.59,8.81,7.36,10.03,1.4,1.48,1.46,1.93,0.73,0.67,1.0,1.12,4.89,1.26,1.68,4.75,1.88,48.86,3.49,0.7,6.98,1.55,23452.55,24848.54,234.7,0.18,24.38,46.53,20.71,5.58,84.92,34.9,66.31,88.41,507.55,385.78,702.36,500.81,4006.88,2903.42,896.42,3.85,147.5873,1103.4266533333334
3017,Bishops Stortford,United Kingdom,9.84,55.35,6.15,4.92,4.92,2.92,1.38,1.18,1.01,1.13,0.51,1.57,4.92,4.31,7.38,1.35,0.86,1.91,2.07,0.49,0.62,0.53,0.37,4.92,1.09,1.83,14.51,2.46,61.5,3.94,1.61,24.35,1.89,20282.7,28394.55,155.61,0.12,31.37,34.03,7.38,12.3,81.18,28.7,92.25,57.4,1168.5,922.5,1722.0,1517.0,3075.0,3690.0,3690.0,2.12,92.6478,1873.9255666666666
3019,Fribourg,Switzerland,24.04,106.85,16.03,5.88,6.41,4.02,4.25,3.03,1.47,3.31,2.49,7.86,32.05,27.03,50.22,4.01,3.5,3.06,4.47,2.48,3.31,2.04,1.25,16.03,2.93,4.14,9.08,3.74,72.65,6.62,4.06,112.19,2.11,37395.76,37395.76,291.45,0.45,50.48,66.13,39.18,18.16,93.22,57.43,96.14,172.27,925.99,712.3,2163.61,1495.83,10684.5,6410.7,4778.64,,396.94120000000004,1792.2869133333334
3020,Berat,Albania,3.6,22.53,4.35,1.0,1.8,0.95,1.08,0.46,1.08,0.54,1.26,2.03,4.73,4.42,7.43,0.96,1.28,1.17,0.59,0.54,0.54,0.5,0.47,5.86,0.68,1.35,2.7,,,2.7,1.35,4.51,1.76,17120.97,15919.5,67.58,0.2,18.02,27.03,0.0,2.7,32.67,39.42,64.2,64.2,135.17,72.09,270.33,135.17,720.88,360.44,261.92,5.25,91.94080000000001,
3034,Panaji,India,1.35,11.05,3.56,1.04,2.15,1.56,0.78,0.21,0.71,0.5,0.71,0.99,6.22,3.6,3.99,1.97,0.8,1.51,0.58,0.55,0.54,0.86,0.43,5.53,0.84,2.46,4.91,0.37,12.9,0.92,0.25,1.54,1.22,12281.76,22107.17,27.63,0.01,18.01,29.68,6.75,3.99,20.88,23.34,42.99,26.41,196.51,147.38,,,859.72,307.04,331.61,9.01,74.89189999999999,646.2006933333332
3035,Famagusta,Cyprus,12.64,42.15,6.89,2.53,3.16,2.56,1.81,0.83,1.1,0.91,1.39,1.99,5.08,5.03,8.58,1.04,1.16,0.73,1.96,0.74,0.76,0.54,0.49,3.84,0.83,1.77,2.11,1.58,42.15,4.62,1.05,15.81,1.26,16628.6,16859.92,92.38,0.09,23.84,24.81,21.07,6.33,35.32,37.54,77.06,75.0,277.14,258.67,369.52,323.33,820.24,654.7,896.66,2.75,104.5693,739.2543599999999
3037,Chartres,France,13.7,40.04,8.43,3.16,4.74,2.28,2.11,1.4,0.95,1.05,2.11,2.11,15.81,4.21,15.81,2.32,2.11,2.11,2.63,1.05,1.05,1.05,0.27,6.85,1.69,2.11,10.17,1.37,35.83,2.63,1.79,24.03,2.09,15806.18,13487.94,138.98,0.09,30.29,31.56,12.64,10.12,52.69,33.46,105.37,90.62,526.87,447.84,843.0,737.62,2571.7,4917.48,2397.27,1.82,132.79359999999997,1123.6393533333335
3039,Parnu,Estonia,6.32,44.78,7.38,3.42,2.11,2.42,1.32,1.3,0.82,1.08,1.45,1.7,7.24,5.92,13.17,1.5,1.18,2.14,2.1,0.73,0.7,1.12,0.92,6.85,1.55,2.21,5.27,2.11,21.07,3.16,0.53,10.54,1.52,21601.78,20548.03,238.85,0.09,27.05,36.88,8.43,8.43,50.93,30.21,87.81,126.45,351.25,281.0,614.68,491.75,1527.93,869.34,883.39,2.3,135.96070000000003,880.3125733333331
3047,Celje,Slovenia,10.54,44.26,6.32,2.63,2.79,1.66,2.23,1.66,1.01,1.61,1.45,2.51,10.54,8.25,8.61,1.54,1.26,1.16,2.24,0.63,1.0,1.4,0.9,4.48,1.21,2.45,4.74,1.26,21.07,2.63,0.9,21.07,1.48,20806.2,19175.53,264.61,0.18,37.93,51.37,10.54,6.85,76.4,38.64,75.52,87.81,434.67,381.98,825.43,720.06,2247.99,1646.65,1122.85,3.0,145.58759999999998,957.7184066666666
3049,Annapolis,United States,20.0,40.0,8.0,5.0,6.0,4.39,1.25,1.38,0.9,3.3,4.48,1.99,10.04,13.21,15.41,3.77,1.83,5.11,4.97,3.03,2.58,1.99,1.75,15.0,2.5,3.17,9.5,3.29,85.0,3.5,2.33,37.5,1.09,30000.0,24333.33,201.83,0.1,64.12,70.0,,12.0,41.0,28.0,79.0,103.17,2375.0,1733.33,3400.0,2400.0,4305.56,4305.56,8888.0,6.2,260.0096,2950.042473333333
3051,Tromso,Norway,18.5,113.03,13.36,10.28,9.25,4.12,2.79,2.39,1.88,2.5,2.56,3.3,10.75,14.21,29.34,3.07,2.22,3.16,4.16,2.41,2.57,2.41,1.44,15.41,2.9,4.45,14.39,3.7,51.38,9.25,1.08,52.09,2.21,34989.08,34250.25,168.8,0.1,55.85,37.86,26.97,12.84,102.07,41.07,106.59,127.69,1078.88,856.68,2035.75,1497.23,6572.05,5299.0,3600.99,2.88,280.1324,1918.0670000000002
3054,Falkirk,United Kingdom,18.45,61.5,7.69,3.51,3.69,3.08,1.85,1.56,0.98,1.44,1.97,1.41,6.15,8.61,4.92,2.46,0.98,1.85,,1.23,1.23,0.55,0.49,6.15,1.23,1.23,14.76,4.92,71.39,2.46,1.35,14.76,2.01,30669.44,27478.2,399.75,0.17,57.4,43.05,18.45,14.76,61.5,34.85,65.6,49.2,656.0,578.1,1107.0,953.25,,,2460.0,3.1,118.9492,1407.4556
3055,Esch-sur-Alzette,Luxembourg,15.81,52.69,13.17,4.21,4.21,3.27,2.63,2.63,1.33,3.34,1.58,2.9,15.81,11.94,25.82,2.63,1.76,2.74,1.79,1.63,1.58,1.58,0.39,7.38,2.54,4.21,5.9,0.0,0.0,8.43,,,1.35,27397.38,25289.89,111.7,,39.52,47.16,33.72,13.65,77.27,47.42,91.32,142.26,1422.56,1383.04,2177.74,1966.99,7024.97,4390.61,3161.24,1.2,222.60970000000003,
3057,Barda,Azerbaijan,5.88,14.71,5.74,1.0,2.35,1.76,0.41,0.18,1.18,0.41,1.18,1.06,1.76,2.06,5.88,0.88,1.5,1.12,1.3,0.47,0.26,0.48,0.44,2.94,0.88,1.18,2.35,0.18,,0.59,0.29,2.94,0.59,14705.88,21504.29,41.18,0.04,14.73,11.76,,2.94,29.41,17.65,96.04,35.29,117.65,58.82,205.88,117.65,411.76,294.12,147.06,9.15,75.37480000000001,
3061,Kranj,Slovenia,7.9,37.93,5.27,2.58,2.63,1.54,1.95,1.45,1.03,1.16,1.65,2.32,13.96,9.35,11.94,1.48,1.26,1.9,1.93,1.12,0.95,1.0,0.53,5.27,1.15,1.71,4.53,1.16,31.61,1.16,1.69,21.07,1.47,20548.03,21838.87,253.82,0.09,39.52,38.86,17.56,7.11,63.22,36.88,75.52,115.91,410.96,324.03,895.68,737.62,2774.51,2458.39,1154.55,3.62,142.9699,965.2417933333331
3062,Paphos,Cyprus,12.64,42.15,7.38,2.74,3.16,3.16,1.81,0.83,1.63,1.42,1.84,2.86,9.38,7.21,8.58,2.03,1.31,1.4,2.0,0.74,0.76,0.54,0.72,6.56,1.08,1.77,5.22,1.58,42.15,8.43,1.05,15.81,1.57,20548.03,16859.92,128.33,0.16,34.54,52.69,13.35,9.48,69.55,37.54,77.06,93.96,737.62,526.87,1236.12,1078.06,1601.69,1224.98,1229.87,2.75,144.3558,1275.9843599999997
3067,Schaffhausen,Switzerland,23.51,106.85,16.03,6.94,6.14,5.54,5.04,4.04,1.75,3.36,2.85,6.97,25.64,19.39,50.48,3.7,3.05,2.71,4.44,3.15,2.45,3.18,1.03,13.89,1.8,2.0,9.08,3.42,76.93,7.75,3.85,64.11,1.99,32053.51,38183.74,208.5,0.3,59.66,73.31,34.72,20.3,126.43,69.45,92.15,160.27,1264.33,1125.43,2599.9,1869.79,6944.93,5716.21,5983.32,1.43,369.4402999999999,2133.796586666667
3073,Aventura,United States,18.5,75.0,9.0,6.5,7.5,4.75,2.5,1.66,1.16,4.4,6.67,3.74,13.21,15.97,14.53,4.81,1.59,3.29,5.77,2.92,3.14,2.29,2.16,13.99,2.73,2.81,10.0,2.25,52.0,,,30.0,1.62,30500.0,25000.0,201.69,,72.5,50.0,0.0,14.75,48.33,35.99,76.25,100.0,2700.0,2250.0,3633.33,3500.0,6440.41,4467.02,4500.0,5.92,312.0213,
3074,Karlskrona,Sweden,9.68,48.42,7.75,6.78,6.29,4.04,1.84,1.61,1.28,2.42,2.38,1.74,7.26,9.42,15.56,1.94,1.65,2.13,1.94,1.02,1.15,2.01,1.56,9.68,1.26,2.19,5.81,3.1,51.28,5.71,2.37,58.1,1.94,26437.61,20943.95,76.35,0.18,31.42,33.89,22.27,14.28,58.1,31.73,83.39,136.26,629.47,459.99,1016.83,726.31,,,2275.76,1.78,207.6376,1277.1074333333336
3075,Trowbridge,United Kingdom,16.61,73.8,8.0,5.84,5.54,3.72,1.48,1.09,0.89,0.66,0.98,1.83,4.51,5.62,9.23,1.23,1.07,1.23,2.36,1.51,1.25,0.81,1.0,7.38,1.05,1.96,14.76,4.0,55.35,3.94,1.53,14.76,1.87,26445.0,30750.0,79.95,0.12,41.62,19.67,0.0,13.04,59.45,38.44,89.18,79.95,,697.0,,1045.5,1599.0,1353.0,,3.1,126.51729999999999,
3080,Chatou,France,12.12,28.45,8.96,6.85,5.8,3.16,3.69,2.37,1.03,3.42,2.0,3.74,17.91,12.12,18.97,3.16,2.63,3.27,4.48,1.69,2.48,1.58,1.05,6.32,1.58,2.37,10.27,2.0,79.03,,1.26,36.88,1.9,22392.09,23445.83,135.52,0.16,25.82,23.18,15.81,11.59,89.57,26.34,68.49,79.03,948.37,821.92,1264.49,1001.06,7060.09,4741.85,4056.92,1.81,239.58919999999998,1628.9683066666666
3081,Bartin,Turkey,1.15,6.44,2.28,1.74,1.48,1.07,0.35,0.11,0.59,0.32,0.97,0.94,3.01,3.33,3.76,0.48,0.75,0.54,0.8,0.32,0.27,0.16,0.16,3.76,1.34,1.95,1.34,0.24,6.44,0.54,0.27,2.68,1.21,24149.53,18782.97,30.41,0.09,5.37,10.73,18.78,1.61,28.96,22.68,48.71,38.08,64.4,37.57,134.16,93.91,,,,16.96,49.0506,469.36792666666673
3083,Gostivar,North Macedonia,3.4,15.28,3.23,1.27,1.7,1.02,1.1,0.72,0.95,0.52,1.05,1.75,5.43,3.96,7.44,0.68,1.1,0.9,1.19,0.56,0.49,0.47,0.42,3.4,0.74,0.87,2.55,0.68,20.37,0.85,0.85,5.09,1.16,20628.97,18676.97,124.51,0.2,20.09,18.11,10.19,4.67,52.21,29.71,73.58,82.47,203.75,152.81,356.56,297.13,933.85,764.06,469.75,4.67,85.61640000000001,638.18326
3084,Aosta,Italy,12.64,73.76,7.8,5.01,3.16,1.62,3.07,1.84,1.45,1.98,2.11,2.85,18.62,15.1,22.13,2.53,1.84,2.21,,2.0,2.28,1.45,0.38,7.38,1.45,2.11,6.32,1.58,38.99,,1.4,30.03,2.28,19494.29,25026.45,220.41,0.15,36.88,57.96,20.55,9.48,96.94,43.47,109.59,155.43,737.62,632.25,935.2,790.31,2634.36,2107.49,1633.31,1.35,211.5803,1486.9882666666667
3088,Neuchatel,Switzerland,19.23,90.82,13.89,6.41,4.27,4.36,4.14,3.47,1.6,3.21,2.81,5.37,21.01,24.04,44.07,6.77,3.95,2.49,4.45,2.49,3.13,2.31,1.64,10.68,1.89,2.49,,4.49,78.0,8.28,4.27,85.48,1.99,25642.81,20300.56,249.57,0.16,48.08,65.89,39.18,17.1,106.85,48.08,109.52,131.78,961.61,825.38,2350.59,1896.5,9081.83,8013.38,5582.65,1.42,382.7147,1669.46948
3089,Gisborne,New Zealand,19.88,83.38,6.41,5.77,5.45,3.03,1.79,2.29,1.87,2.08,2.26,4.0,7.16,8.46,11.55,2.56,2.11,2.89,2.21,2.24,1.71,2.46,1.51,9.62,2.66,3.37,22.77,1.28,83.38,3.21,1.44,,1.81,29180.48,20204.09,127.86,0.28,58.37,44.9,12.83,12.83,67.81,40.09,101.55,66.71,855.2,833.82,1282.8,1101.07,,,4810.5,2.62,214.87150000000003,1530.52272
3101,Swakopmund,Namibia,10.29,34.31,5.15,1.14,1.03,1.43,0.51,0.4,1.2,0.74,1.83,2.0,5.03,5.09,8.58,2.23,1.37,1.43,1.32,0.46,0.46,1.86,0.69,4.29,1.03,2.06,2.92,,,0.86,0.86,6.86,1.31,14293.88,17152.66,68.61,0.05,62.32,34.31,11.44,6.29,45.74,28.59,142.94,51.46,414.52,342.67,900.51,757.58,571.76,343.05,800.46,11.5,113.5278,
3102,Silistra,Bulgaria,6.33,26.72,3.56,1.07,1.6,1.17,0.92,0.64,1.2,0.67,1.6,2.12,4.81,4.23,6.35,1.0,1.42,1.17,1.66,0.64,0.64,0.71,0.48,4.81,0.74,2.14,3.05,0.53,26.72,1.07,0.53,5.34,1.45,21639.9,16831.03,92.62,0.18,8.01,26.72,32.06,4.76,31.71,18.1,55.81,44.25,293.88,133.58,,,,534.32,497.24,3.0,95.11749999999999,752.13324
3104,Norristown,United States,15.0,50.0,8.25,2.5,4.5,3.5,1.5,1.0,0.89,2.99,2.2,3.33,6.06,12.59,7.25,4.41,1.01,3.31,3.95,0.66,1.21,1.25,1.67,8.0,2.4,2.27,6.75,2.0,50.0,2.75,2.31,30.0,0.95,28000.0,23166.67,149.11,0.24,68.86,15.0,15.0,12.5,40.75,32.5,80.0,91.0,600.0,550.0,1200.0,1050.0,2018.23,1749.14,2000.0,5.32,205.44750000000002,1109.2566933333335
3105,Nykoping,Sweden,8.72,39.91,7.84,5.81,4.12,2.18,1.36,1.07,1.1,1.78,1.89,2.9,6.59,5.76,23.96,2.13,1.65,1.65,3.29,1.16,1.21,1.02,1.31,12.11,2.66,2.91,5.91,2.91,44.06,4.84,2.42,19.37,1.88,20578.72,18835.58,102.89,,24.21,36.32,38.74,8.96,48.42,19.37,53.26,96.84,419.64,355.08,742.45,605.26,38736.42,,2577.04,2.0,198.7521,
3107,Ventspils,Latvia,9.75,39.52,6.06,3.16,2.74,2.53,1.05,1.26,1.03,1.03,3.23,2.43,8.69,7.19,10.53,0.84,1.49,1.95,3.79,0.74,0.52,1.13,0.82,6.32,1.16,1.48,4.16,0.79,33.19,2.11,0.72,9.48,1.96,20021.16,21716.37,297.21,0.11,18.97,34.07,17.12,7.06,43.2,38.64,67.79,99.05,235.34,200.21,414.47,361.79,900.95,658.59,833.25,2.58,136.10129999999998,856.4942933333335
3110,Birkirkara,Malta,12.64,63.22,10.54,2.63,3.69,2.23,2.0,1.37,1.02,1.21,2.24,2.92,7.9,8.32,16.6,2.49,1.97,2.85,2.95,1.9,2.24,1.22,1.32,8.43,1.74,2.36,6.32,2.11,31.61,6.85,1.42,31.61,1.47,20548.03,30558.61,78.59,0.33,37.76,66.74,21.07,10.01,79.03,42.15,93.52,105.37,933.32,781.35,1563.06,1150.34,3371.98,3108.55,1343.53,4.67,189.74700000000004,1560.2147133333335
3114,Sisak,Croatia,5.58,34.9,5.93,1.68,2.37,1.4,1.68,1.26,0.93,0.74,1.02,1.95,5.58,5.58,8.84,1.44,1.68,1.07,2.09,0.47,0.65,0.63,0.98,4.19,1.58,2.0,4.47,1.74,34.9,1.4,0.42,,1.6,20939.78,27919.7,221.91,0.12,26.99,27.92,20.94,4.89,41.88,34.9,79.11,69.8,232.66,137.27,223.36,176.82,1015.02,722.0,697.99,4.5,121.21140000000001,843.3534333333334
3119,Mazeikiai,Lithuania,10.54,40.04,6.32,2.63,1.58,2.11,0.63,1.05,1.05,1.05,2.11,2.53,7.38,3.16,6.32,0.53,0.83,1.68,2.11,0.32,0.42,0.53,0.74,7.38,0.95,0.74,4.21,1.24,21.94,0.5,0.55,8.54,1.26,21471.11,22913.69,164.29,0.03,12.64,21.07,42.15,7.38,31.61,31.61,42.15,63.22,421.5,210.75,843.0,632.25,1053.75,948.37,996.0,,105.0567,895.01702
3121,Yverdon-les-Bains,Switzerland,26.71,96.16,16.03,6.68,5.34,5.06,4.15,3.92,1.68,3.01,2.83,6.08,22.91,29.18,58.0,4.08,3.04,3.56,4.17,2.25,2.11,2.14,1.31,13.36,1.97,2.13,9.62,3.21,70.52,7.48,4.17,78.53,1.73,42738.01,41776.41,150.92,0.26,54.39,101.5,,18.16,114.32,40.96,120.58,128.21,1068.45,854.76,1602.68,1282.14,,,6410.7,1.0,404.09250000000003,1899.07878
3123,Juneau,United States,11.5,54.0,9.0,6.5,6.0,4.44,2.1,2.61,1.63,3.5,7.54,3.0,13.04,11.78,8.82,6.61,2.26,4.54,6.6,4.24,4.39,3.31,3.02,15.0,3.21,4.1,14.0,1.5,40.0,3.4,1.62,35.0,1.4,28000.0,27209.0,158.47,0.15,101.0,90.0,15.63,13.0,52.0,90.0,91.0,125.0,1480.0,624.0,2358.0,2091.0,2152.78,2152.78,4486.0,5.43,335.3592,2143.1386666666663
3126,Chon Buri,Thailand,1.44,20.16,4.32,1.8,5.04,1.44,0.56,0.14,1.4,1.58,1.15,1.38,10.8,1.82,5.76,2.74,1.82,1.94,1.15,1.21,0.99,1.34,0.35,17.25,1.57,3.24,4.61,0.29,,1.01,1.07,5.18,1.17,63360.94,20160.3,59.49,0.03,18.43,,,4.03,62.4,17.76,72.0,79.2,129.6,176.4,1008.01,864.01,1852.83,902.41,537.61,4.2,114.06510000000002,
